onset	duration	trial_type	value	sample
5.728	0.0	left/5	4	7160
6.836	0.0	right/1	1	8545
7.9448	0.0	right/1	1	9931
9.252	0.0	right/1	1	11565
10.3608	0.0	left/5	4	12951
11.3704	0.0	right/5	3	14213
12.38	0.0	left/1	2	15475
13.3888	0.0	right/5	3	16736
14.3984	0.0	right/1	1	17998
15.7056	0.0	left/1	2	19632
17.0128	0.0	right/5	3	21266
18.2208	0.0	left/1	2	22776
19.4288	0.0	right/5	3	24286
20.6368	0.0	left/5	4	25796
21.6464	0.0	right/1	1	27058
22.8544	0.0	left/1	2	28568
23.864	0.0	right/1	1	29830
25.072	0.0	right/1	1	31340
26.18	0.0	right/5	3	32725
27.2888	0.0	right/1	1	34111
28.3976	0.0	left/5	4	35497
29.7048	0.0	right/1	1	37131
31.012	0.0	left/5	4	38765
32.0216	0.0	right/5	3	40027
33.3288	0.0	left/5	4	41661
34.4376	0.0	left/1	2	43047
35.4472	0.0	right/5	3	44309
36.7544	0.0	left/1	2	45943
37.9624	0.0	right/1	1	47453
38.9712	0.0	left/5	4	48714
40.2792	0.0	right/5	3	50349
41.288	0.0	left/5	4	51610
42.5952	0.0	left/5	4	53244
43.704	0.0	right/5	3	54630
44.7136	0.0	left/1	2	55892
45.9216	0.0	left/5	4	57402
47.1296	0.0	right/5	3	58912
48.1392	0.0	right/1	1	60174
49.4464	0.0	right/1	1	61808
50.5552	0.0	right/5	3	63194
51.7624	0.0	right/5	3	64703
52.8712	0.0	right/5	3	66089
54.0792	0.0	right/5	3	67599
55.188	0.0	right/5	3	68985
56.4952	0.0	left/1	2	70619
57.7032	0.0	right/5	3	72129
58.812	0.0	right/5	3	73515
60.1192	0.0	left/5	4	75149
61.1288	0.0	left/5	4	76411
62.2376	0.0	right/1	1	77797
68.856	0.0	left/1	2	86070
70.064	0.0	right/1	1	87580
71.272	0.0	right/5	3	89090
72.48	0.0	left/5	4	90600
73.7872	0.0	right/1	1	92234
74.7968	0.0	left/5	4	93496
76.0048	0.0	right/5	3	95006
77.2128	0.0	right/1	1	96516
78.52	0.0	right/5	3	98150
79.728	0.0	right/5	3	99660
80.8368	0.0	left/5	4	101046
81.9456	0.0	right/1	1	102432
83.0544	0.0	right/5	3	103818
84.1624	0.0	left/5	4	105203
85.2712	0.0	left/1	2	106589
86.5784	0.0	right/1	1	108223
87.7864	0.0	left/5	4	109733
88.796	0.0	left/1	2	110995
90.1032	0.0	left/1	2	112629
91.212	0.0	left/5	4	114015
92.5192	0.0	right/1	1	115649
93.7272	0.0	right/5	3	117159
95.0344	0.0	left/5	4	118793
96.3416	0.0	left/5	4	120427
97.4504	0.0	left/5	4	121813
98.7576	0.0	left/5	4	123447
99.8664	0.0	left/5	4	124833
100.9752	0.0	left/5	4	126219
102.084	0.0	left/5	4	127605
103.2912	0.0	right/1	1	129114
104.4	0.0	left/1	2	130500
105.7072	0.0	left/5	4	132134
107.0144	0.0	left/5	4	133768
108.1232	0.0	right/1	1	135154
109.1328	0.0	left/1	2	136416
110.3408	0.0	right/1	1	137926
111.3504	0.0	right/5	3	139188
112.6576	0.0	right/5	3	140822
113.9648	0.0	right/5	3	142456
115.0736	0.0	left/1	2	143842
116.2816	0.0	right/1	1	145352
117.5888	0.0	left/5	4	146986
118.5976	0.0	left/1	2	148247
119.7064	0.0	right/1	1	149633
121.0136	0.0	right/1	1	151267
122.0232	0.0	left/1	2	152529
123.2312	0.0	left/5	4	154039
