onset	duration	trial_type	value	sample
5.016	0.0	right/1	3	6270
6.2128	0.0	right/1	3	7766
7.4088	0.0	left/5	17	9261
8.6216	0.0	left/5	17	10777
9.6184	0.0	right/5	9	12023
10.9144	0.0	left/5	17	13643
12.1104	0.0	right/1	3	15138
13.3064	0.0	right/5	9	16633
14.5192	0.0	right/1	3	18149
15.716	0.0	right/5	9	19645
16.912	0.0	left/5	17	21140
18.108	0.0	left/5	17	22635
19.4208	0.0	left/1	5	24276
20.6168	0.0	left/1	5	25771
21.7136	0.0	right/5	9	27142
22.7104	0.0	right/5	9	28388
23.7072	0.0	left/5	17	29634
24.82	0.0	left/1	5	31025
25.8168	0.0	left/1	5	32271
27.1128	0.0	right/5	9	33891
28.2096	0.0	right/5	9	35262
29.3224	0.0	left/5	17	36653
30.5184	0.0	right/1	3	38148
31.8144	0.0	left/1	5	39768
33.0104	0.0	left/1	5	41263
34.2232	0.0	left/1	5	42779
35.5192	0.0	right/5	9	44399
36.716	0.0	left/5	17	45895
37.812	0.0	right/1	3	47265
39.108	0.0	right/1	3	48885
40.1216	0.0	left/5	17	50152
41.4176	0.0	right/5	9	51772
42.7136	0.0	left/5	17	53392
44.0088	0.0	right/1	3	55011
45.0224	0.0	left/1	5	56278
46.0192	0.0	left/5	17	57524
47.016	0.0	left/1	5	58770
48.2128	0.0	right/1	3	60266
49.4088	0.0	right/1	3	61761
50.5216	0.0	left/5	17	63152
51.7184	0.0	left/1	5	64648
52.7152	0.0	right/1	3	65894
53.8112	0.0	right/1	3	67264
54.9248	0.0	right/1	3	68656
55.9216	0.0	right/5	9	69902
57.0176	0.0	right/5	9	71272
58.3136	0.0	right/1	3	72892
59.4104	0.0	right/5	9	74263
60.5232	0.0	left/5	17	75654
61.62	0.0	right/1	3	77025
68.116	0.0	right/1	3	85145
69.2128	0.0	left/1	5	86516
70.5248	0.0	left/5	17	88156
71.8208	0.0	left/1	5	89776
73.0168	0.0	left/5	17	91271
74.2136	0.0	right/1	3	92767
75.4264	0.0	left/1	5	94283
76.5224	0.0	right/1	3	95653
77.8184	0.0	left/5	17	97273
79.1144	0.0	left/1	5	98893
80.4272	0.0	right/5	9	100534
81.7232	0.0	right/1	3	102154
82.9192	0.0	right/1	3	103649
84.0152	0.0	left/5	17	105019
85.3112	0.0	left/1	5	106639
86.4248	0.0	right/5	9	108031
87.7208	0.0	left/1	5	109651
88.9168	0.0	left/5	17	111146
89.9136	0.0	left/5	17	112392
91.2256	0.0	right/1	3	114032
92.5216	0.0	left/5	17	115652
93.8176	0.0	right/5	9	117272
95.1136	0.0	right/5	9	118892
96.3264	0.0	left/1	5	120408
97.3232	0.0	right/1	3	121654
98.42	0.0	right/1	3	123025
99.4168	0.0	left/1	5	124271
100.4136	0.0	right/1	3	125517
101.4272	0.0	left/1	5	126784
102.424	0.0	right/5	9	128030
103.52	0.0	left/1	5	129400
104.816	0.0	right/5	9	131020
105.9128	0.0	left/5	17	132391
107.0256	0.0	right/1	3	133782
108.1224	0.0	left/1	5	135153
109.4184	0.0	left/5	17	136773
110.7144	0.0	right/1	3	138393
112.0264	0.0	left/5	17	140033
113.3224	0.0	right/1	3	141653
114.6184	0.0	right/1	3	143273
115.8144	0.0	right/1	3	144768
117.1272	0.0	right/1	3	146409
118.3232	0.0	right/1	3	147904
119.6192	0.0	left/1	5	149524
120.616	0.0	right/1	3	150770
121.8288	0.0	left/5	17	152286
122.8256	0.0	left/1	5	153532
123.9224	0.0	right/5	9	154903
125.2184	0.0	right/5	9	156523
126.3144	0.0	right/5	9	157893
133.0264	0.0	left/1	5	166283
134.2232	0.0	left/1	5	167779
135.5184	0.0	left/5	17	169398
136.516	0.0	left/1	5	170645
137.7288	0.0	left/1	5	172161
138.7256	0.0	right/1	3	173407
139.9216	0.0	right/1	3	174902
141.2176	0.0	right/1	3	176522
142.5296	0.0	left/1	5	178162
143.6264	0.0	left/1	5	179533
144.7232	0.0	left/1	5	180904
145.72	0.0	left/5	17	182150
146.916	0.0	left/1	5	183645
147.9296	0.0	right/5	9	184912
149.2256	0.0	right/1	3	186532
150.3216	0.0	right/5	9	187902
151.6176	0.0	right/5	9	189522
152.8304	0.0	left/1	5	191038
153.9272	0.0	right/1	3	192409
155.0232	0.0	left/1	5	193779
156.02	0.0	right/5	9	195025
157.1168	0.0	left/5	17	196396
158.1304	0.0	right/5	9	197663
159.2272	0.0	left/1	5	199034
160.3232	0.0	right/5	9	200404
161.32	0.0	left/1	5	201650
162.6328	0.0	left/1	5	203291
163.9288	0.0	right/1	3	204911
165.2248	0.0	right/1	3	206531
166.3208	0.0	right/1	3	207901
167.4344	0.0	left/1	5	209293
168.5304	0.0	right/1	3	210663
169.6272	0.0	left/1	5	212034
170.724	0.0	left/1	5	213405
171.82	0.0	left/5	17	214775
172.9336	0.0	right/1	3	216167
174.2296	0.0	left/1	5	217787
175.2264	0.0	left/1	5	219033
176.5216	0.0	right/1	3	220652
177.6184	0.0	left/1	5	222023
178.732	0.0	left/1	5	223415
179.928	0.0	left/1	5	224910
181.224	0.0	right/1	3	226530
182.32	0.0	left/5	17	227900
183.5328	0.0	left/5	17	229416
184.5296	0.0	right/1	3	230662
185.5264	0.0	right/1	3	231908
186.7232	0.0	left/5	17	233404
187.72	0.0	left/5	17	234650
188.8328	0.0	right/5	9	236041
195.4288	0.0	left/5	17	244286
196.5248	0.0	right/1	3	245656
197.8208	0.0	left/1	5	247276
199.0336	0.0	left/1	5	248792
200.0304	0.0	right/5	9	250038
201.3264	0.0	right/5	9	251658
202.3232	0.0	left/1	5	252904
203.32	0.0	left/5	17	254150
204.6328	0.0	right/1	3	255791
205.8288	0.0	left/5	17	257286
207.1248	0.0	right/1	3	258906
208.3208	0.0	left/5	17	260401
209.3344	0.0	right/5	9	261668
210.3312	0.0	left/1	5	262914
211.6272	0.0	right/1	3	264534
212.724	0.0	right/5	9	265905
213.7376	0.0	left/1	5	267172
215.0328	0.0	right/1	3	268791
216.0296	0.0	left/1	5	270037
217.2264	0.0	left/5	17	271533
218.5224	0.0	right/1	3	273153
219.8344	0.0	right/5	9	274793
221.0304	0.0	left/5	17	276288
222.0272	0.0	left/5	17	277534
223.124	0.0	right/1	3	278905
224.3368	0.0	left/5	17	280421
225.5328	0.0	left/5	17	281916
226.6296	0.0	right/5	9	283287
227.6264	0.0	left/1	5	284533
228.8224	0.0	left/1	5	286028
230.1352	0.0	left/1	5	287669
231.232	0.0	left/1	5	289040
232.428	0.0	left/5	17	290535
233.5248	0.0	left/5	17	291906
234.5376	0.0	right/1	3	293172
235.5352	0.0	right/1	3	294419
236.7312	0.0	right/1	3	295914
237.8272	0.0	right/1	3	297284
239.14	0.0	left/5	17	298925
240.1368	0.0	right/1	3	300171
241.3328	0.0	right/1	3	301666
242.4296	0.0	right/1	3	303037
243.7256	0.0	left/1	5	304657
244.9384	0.0	left/1	5	306173
245.9352	0.0	right/1	3	307419
247.0312	0.0	right/1	3	308789
248.228	0.0	right/1	3	310285
249.4408	0.0	right/1	3	311801
250.6368	0.0	right/5	9	313296
251.8328	0.0	left/1	5	314791
258.5288	0.0	left/5	17	323161
259.7416	0.0	right/1	3	324677
260.7384	0.0	left/1	5	325923
261.7352	0.0	right/5	9	327169
262.9312	0.0	right/1	3	328664
263.928	0.0	right/5	9	329910
264.9416	0.0	left/1	5	331177
266.1376	0.0	left/5	17	332672
267.4336	0.0	left/5	17	334292
268.4304	0.0	right/1	3	335538
269.5272	0.0	right/5	9	336909
270.64	0.0	right/1	3	338300
271.936	0.0	right/5	9	339920
273.032	0.0	right/1	3	341290
274.1288	0.0	left/5	17	342661
275.1424	0.0	left/1	5	343928
276.1392	0.0	right/5	9	345174
277.3352	0.0	right/5	9	346669
278.6312	0.0	right/5	9	348289
279.728	0.0	left/5	17	349660
280.7416	0.0	left/1	5	350927
281.9376	0.0	left/5	17	352422
283.2336	0.0	left/1	5	354042
284.4296	0.0	left/1	5	355537
285.5424	0.0	right/5	9	356928
286.7392	0.0	left/5	17	358424
287.9352	0.0	left/1	5	359919
289.1312	0.0	left/5	17	361414
290.3272	0.0	right/1	3	362909
291.64	0.0	left/1	5	364550
292.7368	0.0	left/1	5	365921
294.032	0.0	left/1	5	367540
295.2288	0.0	right/1	3	369036
296.3416	0.0	left/1	5	370427
297.6376	0.0	right/5	9	372047
298.7344	0.0	right/5	9	373418
299.8304	0.0	left/5	17	374788
300.8448	0.0	left/5	17	376056
302.14	0.0	left/5	17	377675
303.1368	0.0	right/5	9	378921
304.1336	0.0	left/1	5	380167
305.4296	0.0	right/5	9	381787
306.5432	0.0	left/5	17	383179
307.7392	0.0	left/1	5	384674
308.9352	0.0	left/5	17	386169
310.1312	0.0	right/5	9	387664
311.344	0.0	left/5	17	389180
312.4408	0.0	left/5	17	390551
313.5368	0.0	right/1	3	391921
314.7336	0.0	right/1	3	393417
321.4456	0.0	right/5	9	401807
322.7416	0.0	right/1	3	403427
323.9376	0.0	left/1	5	404922
325.0344	0.0	right/1	3	406293
326.2304	0.0	left/1	5	407788
327.3432	0.0	left/5	17	409179
328.6392	0.0	left/5	17	410799
329.736	0.0	right/5	9	412170
330.7328	0.0	right/1	3	413416
331.7464	0.0	right/5	9	414683
332.7432	0.0	right/1	3	415929
333.9392	0.0	left/1	5	417424
335.036	0.0	left/1	5	418795
336.132	0.0	left/1	5	420165
337.1456	0.0	left/5	17	421432
338.4416	0.0	right/5	9	423052
339.6376	0.0	left/5	17	424547
340.6344	0.0	right/1	3	425793
341.7312	0.0	right/1	3	427164
342.944	0.0	left/5	17	428680
344.04	0.0	left/5	17	430050
345.2368	0.0	left/5	17	431546
346.3328	0.0	right/1	3	432916
347.6456	0.0	left/5	17	434557
348.6424	0.0	right/5	9	435803
349.9384	0.0	left/1	5	437423
351.1344	0.0	right/1	3	438918
352.148	0.0	left/1	5	440185
353.344	0.0	right/5	9	441680
354.54	0.0	left/1	5	443175
355.6368	0.0	left/5	17	444546
356.8328	0.0	right/1	3	446041
357.9464	0.0	right/5	9	447433
359.2424	0.0	right/5	9	449053
360.4384	0.0	left/5	17	450548
361.6344	0.0	left/5	17	452043
362.748	0.0	left/1	5	453435
363.944	0.0	right/1	3	454930
365.14	0.0	left/1	5	456425
366.1368	0.0	right/1	3	457671
367.2336	0.0	right/5	9	459042
368.2472	0.0	right/5	9	460309
369.244	0.0	left/1	5	461555
370.34	0.0	right/1	3	462925
371.5368	0.0	right/1	3	464421
372.5336	0.0	right/1	3	465667
373.5464	0.0	left/5	17	466933
374.6432	0.0	right/1	3	468304
375.74	0.0	left/5	17	469675
376.836	0.0	left/5	17	471045
383.648	0.0	right/1	3	479560
384.844	0.0	right/1	3	481055
386.04	0.0	left/1	5	482550
387.1368	0.0	left/1	5	483921
388.2504	0.0	left/1	5	485313
389.3464	0.0	right/5	9	486683
390.5424	0.0	left/1	5	488178
391.7392	0.0	left/1	5	489674
392.736	0.0	right/1	3	490920
393.9488	0.0	left/5	17	492436
395.2448	0.0	left/5	17	494056
396.3408	0.0	right/5	9	495426
397.4376	0.0	right/1	3	496797
398.4512	0.0	left/5	17	498064
399.5472	0.0	right/1	3	499434
400.8432	0.0	left/1	5	501054
402.04	0.0	right/5	9	502550
403.3352	0.0	right/5	9	504169
404.548	0.0	left/1	5	505685
405.844	0.0	left/1	5	507305
407.0408	0.0	right/5	9	508801
408.1368	0.0	left/5	17	510171
409.3496	0.0	right/5	9	511687
410.5456	0.0	left/1	5	513182
411.6424	0.0	left/5	17	514553
412.9384	0.0	right/5	9	516173
414.1512	0.0	left/1	5	517689
415.248	0.0	right/5	9	519060
416.344	0.0	right/1	3	520430
417.64	0.0	right/5	9	522050
418.936	0.0	right/1	3	523670
419.9496	0.0	left/5	17	524937
421.2456	0.0	left/5	17	526557
422.4416	0.0	right/5	9	528052
423.5384	0.0	right/1	3	529423
424.5512	0.0	right/1	3	530689
425.548	0.0	left/1	5	531935
426.7448	0.0	right/1	3	533431
427.9408	0.0	left/5	17	534926
428.9376	0.0	right/5	9	536172
429.9512	0.0	right/1	3	537439
430.948	0.0	right/1	3	538685
432.144	0.0	right/5	9	540180
433.1408	0.0	left/5	17	541426
434.1376	0.0	left/5	17	542672
435.1512	0.0	right/5	9	543939
436.3472	0.0	right/5	9	545434
437.444	0.0	left/5	17	546805
438.5408	0.0	left/5	17	548176
439.6536	0.0	right/1	3	549567
446.4488	0.0	right/5	9	558061
447.7448	0.0	right/1	3	559681
448.7416	0.0	right/5	9	560927
450.0536	0.0	right/5	9	562567
451.3496	0.0	left/5	17	564187
452.3464	0.0	right/5	9	565433
453.6424	0.0	right/5	9	567053
454.6392	0.0	right/1	3	568299
455.6528	0.0	right/5	9	569566
456.9488	0.0	left/5	17	571186
458.0456	0.0	left/1	5	572557
459.2416	0.0	right/5	9	574052
460.3544	0.0	right/1	3	575443
461.4512	0.0	right/5	9	576814
462.648	0.0	right/5	9	578310
463.644	0.0	left/5	17	579555
464.94	0.0	right/5	9	581175
466.0528	0.0	right/1	3	582566
467.1496	0.0	right/5	9	583937
468.1464	0.0	right/1	3	585183
469.1432	0.0	left/1	5	586429
470.2568	0.0	right/1	3	587821
471.4528	0.0	left/1	5	589316
472.4496	0.0	left/5	17	590562
473.7456	0.0	right/1	3	592182
474.8416	0.0	right/5	9	593552
475.9552	0.0	right/1	3	594944
477.2512	0.0	left/1	5	596564
478.4472	0.0	right/1	3	598059
479.544	0.0	left/1	5	599430
480.5568	0.0	left/1	5	600696
481.6536	0.0	right/1	3	602067
482.7504	0.0	left/5	17	603438
483.9464	0.0	right/5	9	604933
485.2424	0.0	left/1	5	606553
486.5544	0.0	right/5	9	608193
487.7512	0.0	right/5	9	609689
488.748	0.0	right/5	9	610935
489.7448	0.0	right/1	3	612181
491.0568	0.0	left/1	5	613821
492.3528	0.0	right/5	9	615441
493.5496	0.0	left/1	5	616937
494.7456	0.0	right/5	9	618432
496.0584	0.0	right/1	3	620073
497.0552	0.0	right/5	9	621319
498.2512	0.0	right/5	9	622814
499.3472	0.0	right/1	3	624184
500.6432	0.0	left/1	5	625804
501.856	0.0	left/1	5	627320
502.9528	0.0	right/1	3	628691
509.5488	0.0	right/1	3	636936
510.6448	0.0	right/5	9	638306
511.8576	0.0	right/1	3	639822
513.0544	0.0	left/5	17	641318
514.3496	0.0	left/5	17	642937
515.4464	0.0	left/1	5	644308
516.4432	0.0	left/1	5	645554
517.5568	0.0	right/1	3	646946
518.5536	0.0	right/5	9	648192
519.5504	0.0	right/1	3	649438
520.5472	0.0	right/1	3	650684
521.544	0.0	left/5	17	651930
522.5568	0.0	right/5	9	653196
523.5544	0.0	right/5	9	654443
524.5512	0.0	left/1	5	655689
525.548	0.0	right/1	3	656935
526.86	0.0	left/1	5	658575
527.9576	0.0	left/5	17	659947
529.1528	0.0	right/5	9	661441
530.1496	0.0	left/1	5	662687
531.2464	0.0	left/5	17	664058
532.26	0.0	right/1	3	665325
533.356	0.0	left/5	17	666695
534.4528	0.0	right/1	3	668066
535.6488	0.0	left/1	5	669561
536.9616	0.0	right/5	9	671202
538.0584	0.0	right/1	3	672573
539.0552	0.0	left/5	17	673819
540.3504	0.0	right/1	3	675438
541.3472	0.0	right/1	3	676684
542.66	0.0	left/1	5	678325
543.6568	0.0	right/1	3	679571
544.9528	0.0	left/5	17	681191
545.9496	0.0	left/1	5	682437
547.1624	0.0	right/1	3	683953
548.4584	0.0	left/5	17	685573
549.7544	0.0	right/5	9	687193
550.9504	0.0	right/1	3	688688
552.1464	0.0	right/1	3	690183
553.4592	0.0	left/5	17	691824
554.456	0.0	left/5	17	693070
555.4528	0.0	left/5	17	694316
556.6488	0.0	right/5	9	695811
557.9616	0.0	right/1	3	697452
559.2576	0.0	right/1	3	699072
560.2544	0.0	left/1	5	700318
561.5504	0.0	left/1	5	701938
562.8624	0.0	left/1	5	703578
564.0592	0.0	left/5	17	705074
565.1552	0.0	right/5	9	706444
571.9504	0.0	left/1	5	714938
573.0632	0.0	right/5	9	716329
574.16	0.0	left/1	5	717700
575.456	0.0	right/1	3	719320
576.752	0.0	left/5	17	720940
578.064	0.0	left/5	17	722580
579.2608	0.0	left/1	5	724076
580.3568	0.0	left/1	5	725446
581.4536	0.0	right/5	9	726817
582.7496	0.0	right/5	9	728437
584.0624	0.0	left/1	5	730078
585.3576	0.0	right/5	9	731697
586.6536	0.0	left/1	5	733317
587.6504	0.0	right/5	9	734563
588.764	0.0	left/1	5	735955
589.96	0.0	left/1	5	737450
591.256	0.0	right/5	9	739070
592.2528	0.0	right/5	9	740316
593.4656	0.0	right/1	3	741832
594.6616	0.0	right/1	3	743327
595.8576	0.0	left/5	17	744822
597.0544	0.0	left/1	5	746318
598.3496	0.0	right/5	9	747937
599.6624	0.0	right/1	3	749578
600.9584	0.0	left/5	17	751198
602.0552	0.0	left/1	5	752569
603.2512	0.0	right/5	9	754064
604.2648	0.0	left/5	17	755331
605.2624	0.0	right/5	9	756578
606.4576	0.0	right/5	9	758072
607.6536	0.0	right/1	3	759567
608.9664	0.0	right/5	9	761208
610.1624	0.0	right/5	9	762703
611.1592	0.0	left/5	17	763949
612.156	0.0	right/5	9	765195
613.452	0.0	right/5	9	766815
614.7648	0.0	right/1	3	768456
616.0608	0.0	right/5	9	770076
617.1568	0.0	right/1	3	771446
618.1536	0.0	right/5	9	772692
619.1672	0.0	right/5	9	773959
620.4632	0.0	left/1	5	775579
621.56	0.0	left/5	17	776950
622.8552	0.0	left/5	17	778569
623.952	0.0	left/1	5	779940
625.1648	0.0	right/5	9	781456
626.2616	0.0	left/5	17	782827
627.5576	0.0	right/1	3	784447
628.5544	0.0	right/1	3	785693
629.5672	0.0	right/5	9	786959
636.2632	0.0	right/5	9	795329
637.4592	0.0	left/5	17	796824
638.7552	0.0	right/5	9	798444
639.7688	0.0	right/1	3	799711
641.0648	0.0	right/1	3	801331
642.36	0.0	right/1	3	802950
643.4568	0.0	left/5	17	804321
644.5536	0.0	right/5	9	805692
645.8656	0.0	right/1	3	807332
647.1616	0.0	right/1	3	808952
648.4576	0.0	left/5	17	810572
649.7536	0.0	left/5	17	812192
650.8664	0.0	right/5	9	813583
651.9632	0.0	right/5	9	814954
653.1592	0.0	left/1	5	816449
654.256	0.0	right/5	9	817820
655.2696	0.0	left/1	5	819087
656.2664	0.0	right/5	9	820333
657.4624	0.0	left/5	17	821828
658.6584	0.0	left/1	5	823323
659.8552	0.0	left/1	5	824819
661.1672	0.0	right/1	3	826459
662.164	0.0	right/1	3	827705
663.46	0.0	right/1	3	829325
664.756	0.0	left/1	5	830945
665.8688	0.0	left/1	5	832336
667.1648	0.0	left/5	17	833956
668.1616	0.0	left/5	17	835202
669.4584	0.0	right/5	9	836823
670.7704	0.0	right/1	3	838463
671.7672	0.0	left/5	17	839709
672.9632	0.0	right/1	3	841204
674.2592	0.0	right/5	9	842824
675.5712	0.0	left/1	5	844464
676.8672	0.0	left/5	17	846084
678.064	0.0	left/5	17	847580
679.3592	0.0	right/1	3	849199
680.456	0.0	right/1	3	850570
681.5696	0.0	left/1	5	851962
682.5664	0.0	left/5	17	853208
683.5632	0.0	right/5	9	854454
684.56	0.0	left/5	17	855700
685.7728	0.0	left/1	5	857216
686.7696	0.0	right/1	3	858462
687.9656	0.0	right/5	9	859957
689.1616	0.0	right/5	9	861452
690.1584	0.0	right/5	9	862698
691.272	0.0	left/1	5	864090
692.368	0.0	right/5	9	865460
693.5648	0.0	left/5	17	866956
700.0608	0.0	left/1	5	875076
701.2736	0.0	right/1	3	876592
702.3696	0.0	left/1	5	877962
703.4664	0.0	right/1	3	879333
704.4632	0.0	right/5	9	880579
705.6592	0.0	left/5	17	882074
706.6728	0.0	left/5	17	883341
707.8688	0.0	left/5	17	884836
709.0656	0.0	left/5	17	886332
710.1616	0.0	right/5	9	887702
711.2752	0.0	right/1	3	889094
712.3712	0.0	right/5	9	890464
713.468	0.0	left/1	5	891835
714.764	0.0	left/5	17	893455
715.7608	0.0	left/5	17	894701
716.9736	0.0	right/5	9	896217
718.2696	0.0	right/1	3	897837
719.2664	0.0	left/1	5	899083
720.3624	0.0	left/5	17	900453
721.6752	0.0	left/5	17	902094
722.772	0.0	right/1	3	903465
723.868	0.0	right/5	9	904835
724.9648	0.0	left/5	17	906206
726.1608	0.0	left/1	5	907701
727.1744	0.0	left/1	5	908968
728.3704	0.0	right/5	9	910463
729.5672	0.0	left/5	17	911959
730.8624	0.0	left/1	5	913578
731.876	0.0	right/5	9	914845
732.9728	0.0	right/1	3	916216
734.2688	0.0	left/5	17	917836
735.2656	0.0	right/1	3	919082
736.3616	0.0	left/1	5	920452
737.5752	0.0	right/1	3	921969
738.572	0.0	right/1	3	923215
739.668	0.0	right/1	3	924585
740.7648	0.0	left/5	17	925956
742.0768	0.0	left/1	5	927596
743.2736	0.0	right/1	3	929092
744.5696	0.0	right/1	3	930712
745.7656	0.0	right/5	9	932207
746.7624	0.0	right/5	9	933453
747.8752	0.0	left/5	17	934844
748.972	0.0	left/1	5	936215
750.0688	0.0	left/5	17	937586
751.1648	0.0	left/5	17	938956
752.4776	0.0	left/1	5	940597
753.5744	0.0	left/1	5	941968
754.7704	0.0	left/5	17	943463
756.0664	0.0	left/5	17	945083
762.6784	0.0	left/1	5	953348
763.6752	0.0	right/1	3	954594
764.672	0.0	left/1	5	955840
765.968	0.0	right/5	9	957460
767.0648	0.0	right/5	9	958831
768.0784	0.0	right/1	3	960098
769.1744	0.0	left/5	17	961468
770.4704	0.0	right/1	3	963088
771.6664	0.0	right/1	3	964583
772.9792	0.0	left/1	5	966224
773.976	0.0	right/1	3	967470
775.0728	0.0	right/5	9	968841
776.368	0.0	right/5	9	970460
777.4648	0.0	right/1	3	971831
778.4784	0.0	left/5	17	973098
779.5752	0.0	left/5	17	974469
780.6712	0.0	left/1	5	975839
781.8672	0.0	left/5	17	977334
782.9808	0.0	right/5	9	978726
