onset	duration	trial_type	value	sample
3.8576	0.0	left/1	5	4822
5.0568	0.0	left/5	17	6321
6.2568	0.0	right/1	3	7821
7.356	0.0	left/1	5	9195
8.656	0.0	left/5	17	10820
9.8552	0.0	left/1	5	12319
10.9552	0.0	left/1	5	13694
11.9544	0.0	right/1	3	14943
13.2544	0.0	left/1	5	16568
14.3536	0.0	left/5	17	17942
15.4536	0.0	left/5	17	19317
16.4528	0.0	right/1	3	20566
17.5528	0.0	right/5	9	21941
18.652	0.0	left/1	5	23315
19.952	0.0	left/5	17	24940
21.0512	0.0	right/5	9	26314
22.1512	0.0	left/1	5	27689
23.4504	0.0	right/1	3	29313
24.5504	0.0	right/1	3	30688
25.5496	0.0	left/5	17	31937
26.5496	0.0	left/1	5	33187
27.8488	0.0	right/5	9	34811
28.9488	0.0	right/5	9	36186
30.248	0.0	left/5	17	37810
31.548	0.0	left/5	17	39435
32.8472	0.0	left/5	17	41059
34.0472	0.0	left/1	5	42559
35.1464	0.0	right/1	3	43933
36.3464	0.0	right/1	3	45433
37.5456	0.0	left/5	17	46932
38.6456	0.0	right/1	3	48307
39.6448	0.0	right/1	3	49556
40.7448	0.0	left/1	5	50931
41.9608	0.0	right/5	9	52451
43.06	0.0	left/5	17	53825
44.06	0.0	left/5	17	55075
45.26	0.0	right/1	3	56575
46.5592	0.0	left/1	5	58199
47.7584	0.0	left/5	17	59698
48.7584	0.0	left/5	17	60948
50.0576	0.0	left/1	5	62572
51.1576	0.0	left/5	17	63947
52.1568	0.0	right/1	3	65196
53.3568	0.0	right/5	9	66696
54.3568	0.0	left/1	5	67946
55.456	0.0	right/1	3	69320
56.456	0.0	right/1	3	70570
57.6552	0.0	right/5	9	72069
58.8552	0.0	right/1	3	73569
60.0544	0.0	left/5	17	75068
66.652	0.0	left/1	5	83315
67.852	0.0	right/1	3	84815
68.9512	0.0	left/5	17	86189
70.1512	0.0	left/1	5	87689
71.1504	0.0	right/1	3	88938
72.1504	0.0	right/5	9	90188
73.4496	0.0	left/5	17	91812
74.4496	0.0	right/5	9	93062
75.4488	0.0	left/1	5	94311
76.5488	0.0	right/5	9	95686
77.848	0.0	left/1	5	97310
79.048	0.0	left/5	17	98810
80.364	0.0	left/5	17	100455
81.4632	0.0	left/5	17	101829
82.6632	0.0	right/5	9	103329
83.7632	0.0	left/5	17	104704
85.0624	0.0	left/1	5	106328
86.1616	0.0	left/5	17	107702
87.4616	0.0	right/5	9	109327
